index,month,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,remaining_lease,resale_price,year,month_remaining_lease,storey_range_low,storey_range_high,lat,lon
15129,9,YISHUN,4 ROOM,451,YISHUN RING ROAD,07 TO 09,92.0,8,2012,93 years 11 months,390000.0,2017,1127,7,9,1.42205375166534,103.844675188975
15130,9,YISHUN,4 ROOM,621,YISHUN RING ROAD,07 TO 09,105.0,8,1988,69 years 05 months,392000.0,2017,833,7,9,1.41866701105824,103.835186975512
15131,9,YISHUN,4 ROOM,458,YISHUN AVENUE 11,07 TO 09,93.0,8,2013,94 years 11 months,395000.0,2017,1139,7,9,1.42066731724757,103.846207771514
15132,9,YISHUN,4 ROOM,458,YISHUN AVENUE 11,10 TO 12,93.0,8,2013,94 years 11 months,395000.0,2017,1139,10,12,1.42066731724757,103.846207771514
15133,9,YISHUN,4 ROOM,296,YISHUN STREET 20,13 TO 15,91.0,8,2000,82 years 03 months,398888.0,2017,987,13,15,1.43539224579712,103.835500981499
15134,9,YISHUN,4 ROOM,449,YISHUN RING ROAD,10 TO 12,92.0,8,2012,93 years 11 months,405888.0,2017,1127,10,12,1.42260229629233,103.844247701105
15135,9,YISHUN,4 ROOM,839,YISHUN STREET 81,10 TO 12,103.0,8,1987,69 years,410000.0,2017,828,10,12,1.41581799576772,103.833983073451
15136,9,YISHUN,4 ROOM,445,YISHUN AVENUE 11,10 TO 12,92.0,8,2012,93 years 10 months,412000.0,2017,1126,10,12,1.42319178686724,103.844627724673
15137,9,YISHUN,4 ROOM,750,YISHUN STREET 72,04 TO 06,91.0,12,1984,65 years 07 months,422000.0,2017,787,4,6,1.4279782659749,103.83428279952
15138,9,YISHUN,4 ROOM,451,YISHUN RING ROAD,13 TO 15,97.0,8,2012,93 years 11 months,425000.0,2017,1127,13,15,1.42205375166534,103.844675188975
15139,9,YISHUN,4 ROOM,798,YISHUN RING ROAD,10 TO 12,103.0,8,1986,68 years 01 month,425000.0,2017,817,10,12,1.41887402409135,103.833291182336
15140,9,YISHUN,4 ROOM,737,YISHUN STREET 72,07 TO 09,91.0,12,1985,66 years 04 months,425000.0,2017,796,7,9,1.42897510413082,103.832444552194
15141,9,YISHUN,4 ROOM,930,YISHUN CENTRAL 1,04 TO 06,104.0,8,1993,74 years 05 months,430000.0,2017,893,4,6,1.42691548147226,103.837351206319
15142,9,YISHUN,4 ROOM,448,YISHUN RING ROAD,10 TO 12,97.0,8,2012,93 years 11 months,435000.0,2017,1127,10,12,1.42248271677898,103.844903042843
15143,9,YISHUN,4 ROOM,622,YISHUN RING ROAD,04 TO 06,103.0,8,1987,69 years,443888.0,2017,828,4,6,1.41834281775212,103.835022881174
15144,9,YISHUN,4 ROOM,930,YISHUN CENTRAL 1,04 TO 06,104.0,8,1993,74 years 05 months,450000.0,2017,893,4,6,1.42691548147226,103.837351206319
15145,9,YISHUN,5 ROOM,416,YISHUN AVENUE 11,04 TO 06,122.0,5,1993,74 years 05 months,408000.0,2017,893,4,6,1.42373289076121,103.846082250956
15146,9,YISHUN,5 ROOM,305,YISHUN CENTRAL,01 TO 03,122.0,5,1988,69 years 06 months,450000.0,2017,834,1,3,1.43086656800412,103.839425861369
15147,9,YISHUN,5 ROOM,297,YISHUN STREET 20,10 TO 12,111.0,5,2000,82 years 01 month,465000.0,2017,985,10,12,1.43578412134202,103.835379025187
15148,9,YISHUN,5 ROOM,858,YISHUN AVENUE 4,07 TO 09,127.0,5,1988,69 years 10 months,470000.0,2017,838,7,9,1.41767034348633,103.838515102268
15149,9,YISHUN,5 ROOM,795,YISHUN RING ROAD,01 TO 03,122.0,5,1987,68 years 05 months,470000.0,2017,821,1,3,1.41969431223035,103.83255122685
15150,9,YISHUN,5 ROOM,298,YISHUN STREET 20,04 TO 06,111.0,5,2000,82 years 02 months,470000.0,2017,986,4,6,1.43580262017873,103.835071687249
15151,9,YISHUN,5 ROOM,149,YISHUN STREET 11,07 TO 09,121.0,5,1985,66 years 06 months,472000.0,2017,798,7,9,1.43154850634987,103.832784115425
15152,9,YISHUN,5 ROOM,149,YISHUN STREET 11,10 TO 12,121.0,5,1985,66 years 06 months,488000.0,2017,798,10,12,1.43154850634987,103.832784115425
15153,9,YISHUN,5 ROOM,626,YISHUN STREET 61,07 TO 09,121.0,5,1987,68 years 08 months,510000.0,2017,824,7,9,1.41749366890869,103.835749017424
15154,9,YISHUN,5 ROOM,841,YISHUN STREET 81,07 TO 09,127.0,5,1988,69 years 04 months,548000.0,2017,832,7,9,1.41601322618783,103.834368645699
15155,9,YISHUN,EXECUTIVE,355,YISHUN RING ROAD,04 TO 06,150.0,7,1988,70 years 02 months,570000.0,2017,842,4,6,1.42540416849826,103.844843123768
15156,9,YISHUN,EXECUTIVE,326,YISHUN RING ROAD,04 TO 06,146.0,7,1988,69 years 10 months,585000.0,2017,838,4,6,1.42955104737326,103.84243972426
15157,9,YISHUN,EXECUTIVE,614,YISHUN STREET 61,13 TO 15,142.0,3,1987,68 years 07 months,608888.0,2017,823,13,15,1.4198290672055,103.836032497982
15158,9,YISHUN,MULTI-GENERATION,633,YISHUN STREET 61,04 TO 06,151.0,11,1987,69 years 03 months,700000.0,2017,831,4,6,1.41865757414383,103.839842120968
15159,10,ANG MO KIO,3 ROOM,571,ANG MO KIO AVENUE 3,01 TO 03,67.0,12,1979,60 years 08 months,248000.0,2017,728,1,3,1.37005500420092,103.854880566919
15160,10,ANG MO KIO,3 ROOM,451,ANG MO KIO AVENUE 10,04 TO 06,68.0,12,1979,60 years 10 months,260000.0,2017,730,4,6,1.36879314171149,103.855527833291
15161,10,ANG MO KIO,3 ROOM,451,ANG MO KIO AVENUE 10,01 TO 03,68.0,12,1979,60 years 09 months,262000.0,2017,729,1,3,1.36879314171149,103.855527833291
15162,10,ANG MO KIO,3 ROOM,232,ANG MO KIO AVENUE 3,04 TO 06,67.0,12,1977,59 years,265000.0,2017,708,4,6,1.36834606813391,103.837196046409
15163,10,ANG MO KIO,3 ROOM,606,ANG MO KIO AVENUE 5,10 TO 12,67.0,12,1980,61 years 08 months,265000.0,2017,740,10,12,1.37932777238671,103.83673603156
15164,10,ANG MO KIO,3 ROOM,444,ANG MO KIO AVENUE 10,01 TO 03,67.0,12,1979,60 years 10 months,270000.0,2017,730,1,3,1.36660045321147,103.855578790668
15165,10,ANG MO KIO,3 ROOM,577,ANG MO KIO AVENUE 10,07 TO 09,67.0,12,1980,61 years 03 months,270000.0,2017,735,7,9,1.37178732806791,103.855854368773
15166,10,ANG MO KIO,3 ROOM,611,ANG MO KIO AVENUE 5,07 TO 09,67.0,12,1980,61 years 08 months,270000.0,2017,740,7,9,1.37829205175133,103.83725190016
15167,10,ANG MO KIO,3 ROOM,178,ANG MO KIO AVENUE 4,04 TO 06,68.0,12,1981,62 years 06 months,275000.0,2017,750,4,6,1.37619319942083,103.837038191014
15168,10,ANG MO KIO,3 ROOM,153,ANG MO KIO AVENUE 5,07 TO 09,68.0,12,1981,62 years 03 months,275000.0,2017,747,7,9,1.37635745661369,103.842056476563
15169,10,ANG MO KIO,3 ROOM,180,ANG MO KIO AVENUE 5,07 TO 09,68.0,12,1981,62 years 06 months,276500.0,2017,750,7,9,1.37667706463381,103.838361037555
15170,10,ANG MO KIO,3 ROOM,121,ANG MO KIO AVENUE 3,01 TO 03,67.0,12,1978,60 years,280000.0,2017,720,1,3,1.36970563478325,103.843515981311
15171,10,ANG MO KIO,3 ROOM,565,ANG MO KIO AVENUE 3,10 TO 12,68.0,12,1980,61 years 03 months,280000.0,2017,735,10,12,1.3695393440628,103.858385596097
15172,10,ANG MO KIO,3 ROOM,172,ANG MO KIO AVENUE 4,04 TO 06,69.0,5,1986,67 years 03 months,280000.0,2017,807,4,6,1.37469423247424,103.836462867365
15173,10,ANG MO KIO,3 ROOM,471,ANG MO KIO AVENUE 10,10 TO 12,67.0,12,1979,60 years 09 months,282000.0,2017,729,10,12,1.36346600647245,103.856702918462
15174,10,ANG MO KIO,3 ROOM,610,ANG MO KIO AVENUE 4,07 TO 09,68.0,12,1980,62 years 01 month,284888.0,2017,745,7,9,1.37939470957037,103.839157231326
15175,10,ANG MO KIO,3 ROOM,109,ANG MO KIO AVENUE 4,07 TO 09,67.0,12,1978,59 years 10 months,285000.0,2017,718,7,9,1.3700965375834,103.837687766047
15176,10,ANG MO KIO,3 ROOM,549,ANG MO KIO AVENUE 10,01 TO 03,68.0,12,1981,62 years 03 months,285888.0,2017,747,1,3,1.37316478582721,103.857411830838
15177,10,ANG MO KIO,3 ROOM,110,ANG MO KIO AVENUE 4,04 TO 06,67.0,12,1978,59 years 10 months,287000.0,2017,718,4,6,1.37045937010888,103.837419259859
15178,10,ANG MO KIO,3 ROOM,476,ANG MO KIO AVENUE 10,04 TO 06,67.0,12,1979,60 years 09 months,288000.0,2017,729,4,6,1.36238829184688,103.857880564737
15179,10,ANG MO KIO,3 ROOM,232,ANG MO KIO AVENUE 3,04 TO 06,67.0,12,1977,58 years 11 months,288000.0,2017,707,4,6,1.36834606813391,103.837196046409
15180,10,ANG MO KIO,3 ROOM,444,ANG MO KIO AVENUE 10,07 TO 09,67.0,12,1979,60 years 10 months,290000.0,2017,730,7,9,1.36660045321147,103.855578790668
15181,10,ANG MO KIO,3 ROOM,121,ANG MO KIO AVENUE 3,07 TO 09,67.0,12,1978,60 years,295000.0,2017,720,7,9,1.36970563478325,103.843515981311
15182,10,ANG MO KIO,3 ROOM,465,ANG MO KIO AVENUE 10,07 TO 09,68.0,12,1980,61 years 04 months,295000.0,2017,736,7,9,1.3662010408294,103.857200967235
15183,10,ANG MO KIO,3 ROOM,433,ANG MO KIO AVENUE 10,07 TO 09,67.0,12,1979,60 years 03 months,297500.0,2017,723,7,9,1.36807652285135,103.854353042615
15184,10,ANG MO KIO,3 ROOM,333,ANG MO KIO AVENUE 1,10 TO 12,68.0,12,1981,62 years 04 months,300000.0,2017,748,10,12,1.3613425564061,103.851698621454
15185,10,ANG MO KIO,3 ROOM,440,ANG MO KIO AVENUE 10,10 TO 12,67.0,12,1979,60 years 03 months,300000.0,2017,723,10,12,1.36642789831215,103.854311491141
15186,10,ANG MO KIO,3 ROOM,462,ANG MO KIO AVENUE 10,01 TO 03,82.0,12,1980,61 years 04 months,300000.0,2017,736,1,3,1.36695558620194,103.858031320467
15187,10,ANG MO KIO,3 ROOM,302,ANG MO KIO AVENUE 3,10 TO 12,73.0,12,1978,59 years 05 months,315000.0,2017,713,10,12,1.36708983179046,103.845660199054
15188,10,ANG MO KIO,3 ROOM,505,ANG MO KIO AVENUE 8,10 TO 12,68.0,12,1980,61 years 11 months,315000.0,2017,743,10,12,1.3748597302123,103.850224901404
15189,10,ANG MO KIO,3 ROOM,471,ANG MO KIO AVENUE 10,07 TO 09,67.0,12,1979,60 years 09 months,315000.0,2017,729,7,9,1.36346600647245,103.856702918462
15190,10,ANG MO KIO,3 ROOM,126,ANG MO KIO AVENUE 3,04 TO 06,67.0,12,1978,59 years 11 months,315000.0,2017,719,4,6,1.37164990020956,103.843644176374
15191,10,ANG MO KIO,3 ROOM,643,ANG MO KIO AVENUE 5,07 TO 09,75.0,12,1980,62 years 01 month,315000.0,2017,745,7,9,1.37748845329822,103.840676283924
15192,10,ANG MO KIO,3 ROOM,117,ANG MO KIO AVENUE 4,07 TO 09,74.0,12,1978,59 years 07 months,316000.0,2017,715,7,9,1.3737170825368,103.835610469339
15193,10,ANG MO KIO,3 ROOM,462,ANG MO KIO AVENUE 10,10 TO 12,68.0,12,1980,61 years 04 months,320000.0,2017,736,10,12,1.36695558620194,103.858031320467
15194,10,ANG MO KIO,3 ROOM,418,ANG MO KIO AVENUE 10,04 TO 06,74.0,12,1979,60 years 10 months,325000.0,2017,730,4,6,1.3649460137791,103.854043379775
15195,10,ANG MO KIO,3 ROOM,584,ANG MO KIO AVENUE 3,10 TO 12,67.0,12,1979,60 years 08 months,328000.0,2017,728,10,12,1.3707097868791,103.853494767426
15196,10,ANG MO KIO,3 ROOM,644,ANG MO KIO AVENUE 4,07 TO 09,75.0,12,1980,62 years 02 months,338000.0,2017,746,7,9,1.37914985571526,103.840938206473
15197,10,ANG MO KIO,3 ROOM,559,ANG MO KIO AVENUE 10,04 TO 06,82.0,12,1980,61 years 03 months,340000.0,2017,735,4,6,1.37099810674697,103.857856391877
15198,10,ANG MO KIO,3 ROOM,587,ANG MO KIO AVENUE 3,04 TO 06,67.0,12,1979,60 years 08 months,340000.0,2017,728,4,6,1.37018880409798,103.852429487897
15199,10,ANG MO KIO,3 ROOM,180,ANG MO KIO AVENUE 5,07 TO 09,82.0,12,1981,62 years 06 months,340000.0,2017,750,7,9,1.37667706463381,103.838361037555
15200,10,ANG MO KIO,3 ROOM,513,ANG MO KIO AVENUE 8,07 TO 09,67.0,12,1984,65 years 11 months,343000.0,2017,791,7,9,1.37273696913231,103.850194854525
15201,10,ANG MO KIO,3 ROOM,604,ANG MO KIO AVENUE 5,04 TO 06,82.0,12,1980,61 years 08 months,351000.0,2017,740,4,6,1.37986658053966,103.835976650638
15202,10,ANG MO KIO,3 ROOM,421,ANG MO KIO AVENUE 10,10 TO 12,74.0,12,1979,60 years 10 months,370000.0,2017,730,10,12,1.36538422642267,103.852966961527
15203,10,ANG MO KIO,3 ROOM,109,ANG MO KIO AVENUE 4,10 TO 12,82.0,12,1978,59 years 10 months,372000.0,2017,718,10,12,1.3700965375834,103.837687766047
15204,10,ANG MO KIO,3 ROOM,255,ANG MO KIO AVENUE 4,04 TO 06,88.0,12,1977,58 years 09 months,372000.0,2017,705,4,6,1.37065487078854,103.834630215787
15205,10,ANG MO KIO,3 ROOM,424,ANG MO KIO AVENUE 3,07 TO 09,73.0,12,1979,60 years 03 months,375000.0,2017,723,7,9,1.36860660305158,103.850808805402
15206,10,ANG MO KIO,3 ROOM,422,ANG MO KIO AVENUE 3,04 TO 06,88.0,12,1979,60 years 03 months,388000.0,2017,723,4,6,1.36799988809778,103.851873942231
15207,10,ANG MO KIO,3 ROOM,578,ANG MO KIO AVENUE 10,13 TO 15,81.0,12,1980,61 years 03 months,390000.0,2017,735,13,15,1.37179067644703,103.854961173992
15208,10,ANG MO KIO,3 ROOM,302,ANG MO KIO AVENUE 3,04 TO 06,73.0,12,1978,59 years 05 months,398000.0,2017,713,4,6,1.36708983179046,103.845660199054
15209,10,ANG MO KIO,3 ROOM,345,ANG MO KIO AVENUE 3,04 TO 06,88.0,12,1978,59 years 06 months,398000.0,2017,714,4,6,1.36748702509964,103.849651723914
15210,10,ANG MO KIO,3 ROOM,308A,ANG MO KIO AVENUE 1,07 TO 09,70.0,8,2012,93 years 11 months,445000.0,2017,1127,7,9,1.36548342757106,103.844084739929
15211,10,ANG MO KIO,4 ROOM,214,ANG MO KIO AVENUE 3,07 TO 09,82.0,12,1976,57 years 06 months,380000.0,2017,690,7,9,1.3672879309092,103.841431473056
15212,10,ANG MO KIO,4 ROOM,179,ANG MO KIO AVENUE 5,01 TO 03,91.0,12,1981,62 years 06 months,400000.0,2017,750,1,3,1.37690418077298,103.836218103538
15213,10,ANG MO KIO,4 ROOM,182,ANG MO KIO AVENUE 5,07 TO 09,93.0,12,1981,62 years 06 months,400000.0,2017,750,7,9,1.37733908523477,103.836472445051
15214,10,ANG MO KIO,4 ROOM,547,ANG MO KIO AVENUE 10,10 TO 12,92.0,12,1981,62 years 03 months,420000.0,2017,747,10,12,1.37420951743562,103.858209667888
15215,10,ANG MO KIO,4 ROOM,127,ANG MO KIO AVENUE 3,01 TO 03,92.0,12,1978,59 years 11 months,420000.0,2017,719,1,3,1.37122322102767,103.843593321222
15216,10,ANG MO KIO,4 ROOM,118,ANG MO KIO AVENUE 4,10 TO 12,90.0,12,1978,59 years 07 months,430000.0,2017,715,10,12,1.37329593649654,103.835475719134
15217,10,ANG MO KIO,4 ROOM,436,ANG MO KIO AVENUE 10,07 TO 09,92.0,12,1979,60 years 03 months,442000.0,2017,723,7,9,1.36734158552808,103.854041064261
15218,10,ANG MO KIO,4 ROOM,584,ANG MO KIO AVENUE 3,04 TO 06,91.0,12,1979,60 years 08 months,468000.0,2017,728,4,6,1.3707097868791,103.853494767426
15219,10,ANG MO KIO,4 ROOM,131,ANG MO KIO AVENUE 3,10 TO 12,98.0,12,1979,60 years 03 months,479000.0,2017,723,10,12,1.37101536386003,103.841800323712
15220,10,ANG MO KIO,4 ROOM,427,ANG MO KIO AVENUE 3,10 TO 12,92.0,12,1978,60 years,480000.0,2017,720,10,12,1.36931185924705,103.854550605629
15221,10,ANG MO KIO,4 ROOM,572,ANG MO KIO AVENUE 3,10 TO 12,92.0,12,1979,60 years 07 months,480000.0,2017,727,10,12,1.37025836061034,103.855969042929
15222,10,ANG MO KIO,4 ROOM,344,ANG MO KIO AVENUE 3,07 TO 09,98.0,12,1978,59 years 06 months,550000.0,2017,714,7,9,1.36797705108684,103.849264839398
15223,10,ANG MO KIO,4 ROOM,588C,ANG MO KIO STREET 52,16 TO 18,90.0,4,2011,92 years 10 months,670000.0,2017,1114,16,18,1.37183157010083,103.853670978083
15224,10,ANG MO KIO,4 ROOM,596A,ANG MO KIO STREET 52,25 TO 27,91.0,8,2002,84 years 02 months,675888.0,2017,1010,25,27,1.37243023974423,103.850949173949
15225,10,ANG MO KIO,4 ROOM,588D,ANG MO KIO STREET 52,28 TO 30,91.0,4,2011,92 years 10 months,770000.0,2017,1114,28,30,1.37175400663025,103.8538833087
15227,10,ANG MO KIO,5 ROOM,132,ANG MO KIO AVENUE 3,01 TO 03,123.0,17,1979,60 years 03 months,530000.0,2017,723,1,3,1.37144743640862,103.841783557978
15228,10,ANG MO KIO,5 ROOM,609,ANG MO KIO AVENUE 4,01 TO 03,132.0,8,1993,74 years 06 months,580000.0,2017,894,1,3,1.37925113811966,103.838031514738
15229,10,ANG MO KIO,5 ROOM,648,ANG MO KIO AVENUE 5,07 TO 09,121.0,5,1980,62 years 01 month,585000.0,2017,745,7,9,1.37823859353841,103.843719728887
15230,10,ANG MO KIO,5 ROOM,648,ANG MO KIO AVENUE 5,10 TO 12,121.0,5,1980,62 years 01 month,590000.0,2017,745,10,12,1.37823859353841,103.843719728887
15231,10,ANG MO KIO,5 ROOM,642,ANG MO KIO AVENUE 5,07 TO 09,123.0,5,1980,62 years 01 month,593500.0,2017,745,7,9,1.37794352430397,103.840479239853
15232,10,ANG MO KIO,5 ROOM,501,ANG MO KIO AVENUE 5,04 TO 06,121.0,5,1981,62 years 03 months,600000.0,2017,747,4,6,1.37598486077444,103.848860479053
15233,10,ANG MO KIO,5 ROOM,459,ANG MO KIO AVENUE 10,13 TO 15,120.0,5,1980,61 years 03 months,605000.0,2017,735,13,15,1.36701964480661,103.859377190201
15234,10,ANG MO KIO,5 ROOM,460,ANG MO KIO AVENUE 10,19 TO 21,120.0,5,1980,61 years 03 months,630000.0,2017,735,19,21,1.36633947709831,103.859122319513
15235,10,ANG MO KIO,5 ROOM,596C,ANG MO KIO STREET 52,07 TO 09,110.0,5,2002,84 years 02 months,660000.0,2017,1010,7,9,1.37193571932413,103.85014325987
15236,10,ANG MO KIO,5 ROOM,588B,ANG MO KIO STREET 52,10 TO 12,112.0,4,2011,92 years 10 months,755000.0,2017,1114,10,12,1.37197571261128,103.853150894936
15237,10,ANG MO KIO,5 ROOM,588D,ANG MO KIO STREET 52,10 TO 12,117.0,4,2011,92 years 10 months,842000.0,2017,1114,10,12,1.37175400663025,103.8538833087
15238,10,BEDOK,3 ROOM,503,BEDOK NORTH STREET 3,04 TO 06,59.0,5,1978,59 years 06 months,240000.0,2017,714,4,6,1.33148387479968,103.932465913287
15239,10,BEDOK,3 ROOM,503,BEDOK NORTH STREET 3,04 TO 06,59.0,5,1978,59 years 06 months,246000.0,2017,714,4,6,1.33148387479968,103.932465913287
15240,10,BEDOK,3 ROOM,501,BEDOK NORTH STREET 3,04 TO 06,59.0,5,1978,59 years 06 months,254000.0,2017,714,4,6,1.33164071248973,103.931167665142
15241,10,BEDOK,3 ROOM,549,BEDOK NORTH AVENUE 1,04 TO 06,67.0,12,1984,66 years,270000.0,2017,792,4,6,1.33170722124155,103.926779952744
15242,10,BEDOK,3 ROOM,103,BEDOK NORTH AVENUE 4,07 TO 09,67.0,12,1977,58 years 09 months,270000.0,2017,705,7,9,1.33348258777759,103.937542520091
15243,10,BEDOK,3 ROOM,620,BEDOK RESERVOIR ROAD,04 TO 06,60.0,5,1986,67 years 10 months,275000.0,2017,814,4,6,1.33433432226397,103.917712559288
15244,10,BEDOK,3 ROOM,126,BEDOK RESERVOIR ROAD,01 TO 03,64.0,16,1987,68 years 06 months,277000.0,2017,822,1,3,1.3327387082677,103.910911917656
15245,10,BEDOK,3 ROOM,551,BEDOK NORTH AVENUE 1,01 TO 03,67.0,12,1980,61 years 07 months,280000.0,2017,739,1,3,1.33226851755603,103.927036580009
15246,10,BEDOK,3 ROOM,32,CHAI CHEE AVENUE,01 TO 03,65.0,5,1974,55 years 03 months,280000.0,2017,663,1,3,1.32371729072048,103.925001092941
15247,10,BEDOK,3 ROOM,616,BEDOK RESERVOIR ROAD,01 TO 03,68.0,12,1982,63 years 07 months,285000.0,2017,763,1,3,1.33182713238417,103.914991045591
15248,10,BEDOK,3 ROOM,530,BEDOK NORTH STREET 3,04 TO 06,68.0,12,1979,60 years 11 months,294000.0,2017,731,4,6,1.33371332018833,103.927020293564
15249,10,BEDOK,3 ROOM,549,BEDOK NORTH AVENUE 1,10 TO 12,67.0,12,1984,66 years,295000.0,2017,792,10,12,1.33170722124155,103.926779952744
15250,10,BEDOK,3 ROOM,45,CHAI CHEE STREET,04 TO 06,68.0,12,1980,61 years 07 months,295000.0,2017,739,4,6,1.32861957588571,103.924497070108
15251,10,BEDOK,3 ROOM,57,NEW UPPER CHANGI ROAD,01 TO 03,68.0,5,1985,67 years,297000.0,2017,804,1,3,1.32425201243512,103.941571885143
15252,10,BEDOK,3 ROOM,532,BEDOK NORTH STREET 3,10 TO 12,68.0,12,1980,61 years 03 months,298000.0,2017,735,10,12,1.33419173917878,103.925386600613
15253,10,BEDOK,3 ROOM,529,BEDOK NORTH STREET 3,07 TO 09,68.0,12,1979,60 years 11 months,300000.0,2017,731,7,9,1.33426946144275,103.926542284602
15254,10,BEDOK,3 ROOM,609,BEDOK RESERVOIR ROAD,04 TO 06,67.0,12,1982,63 years 09 months,300000.0,2017,765,4,6,1.33183921459218,103.912364855077
15255,10,BEDOK,3 ROOM,713,BEDOK RESERVOIR ROAD,01 TO 03,68.0,12,1981,62 years 09 months,300000.0,2017,753,1,3,1.33631180271797,103.922392175358
15256,10,BEDOK,3 ROOM,59,CHAI CHEE ROAD,01 TO 03,79.0,8,1984,65 years 03 months,300000.0,2017,783,1,3,1.32488916644196,103.920246730461
15257,10,BEDOK,3 ROOM,28,NEW UPPER CHANGI ROAD,10 TO 12,65.0,5,1977,58 years 07 months,300000.0,2017,703,10,12,1.32370531661721,103.934992763383
15258,10,BEDOK,3 ROOM,529,BEDOK NORTH STREET 3,10 TO 12,68.0,12,1979,60 years 10 months,305000.0,2017,730,10,12,1.33426946144275,103.926542284602
15259,10,BEDOK,3 ROOM,418,BEDOK NORTH AVENUE 2,04 TO 06,67.0,12,1978,60 years 01 month,310000.0,2017,721,4,6,1.32856421177174,103.930036524233
15260,10,BEDOK,3 ROOM,55,CHAI CHEE DRIVE,10 TO 12,76.0,8,1984,65 years 06 months,310000.0,2017,786,10,12,1.32684846948333,103.919015573079
15261,10,BEDOK,3 ROOM,57,NEW UPPER CHANGI ROAD,13 TO 15,60.0,5,1985,67 years,310000.0,2017,804,13,15,1.32425201243512,103.941571885143
15262,10,BEDOK,3 ROOM,550,BEDOK NORTH AVENUE 1,10 TO 12,68.0,12,1980,61 years 08 months,320000.0,2017,740,10,12,1.3326931795279,103.926617402908
15263,10,BEDOK,3 ROOM,117,BEDOK NORTH ROAD,10 TO 12,73.0,12,1978,59 years 07 months,320000.0,2017,715,10,12,1.33065454769523,103.938496275607
15264,10,BEDOK,3 ROOM,2,BEDOK SOUTH AVENUE 1,04 TO 06,73.0,5,1976,57 years 03 months,320000.0,2017,687,4,6,1.32130118793544,103.933299574181
15265,10,BEDOK,3 ROOM,40,CHAI CHEE AVENUE,07 TO 09,65.0,5,1974,55 years 03 months,320000.0,2017,663,7,9,1.32604335303082,103.926488452026
15266,10,BEDOK,3 ROOM,24,NEW UPPER CHANGI ROAD,04 TO 06,73.0,12,1978,60 years,320000.0,2017,720,4,6,1.32386400383727,103.933398625079
15267,10,BEDOK,3 ROOM,129,BEDOK NORTH STREET 2,04 TO 06,82.0,12,1978,59 years 08 months,323000.0,2017,716,4,6,1.32755443192195,103.938030484223
15268,10,BEDOK,3 ROOM,420,BEDOK NORTH STREET 1,04 TO 06,68.0,12,1979,60 years 03 months,328000.0,2017,723,4,6,1.32774467875638,103.928874390405
15269,10,BEDOK,3 ROOM,70,BEDOK SOUTH ROAD,10 TO 12,67.0,12,1978,59 years 03 months,328000.0,2017,711,10,12,1.31996943548307,103.94281863033
15270,10,BEDOK,3 ROOM,201,BEDOK NORTH STREET 1,01 TO 03,73.0,12,1979,60 years 09 months,330000.0,2017,729,1,3,1.32613049575596,103.927924007858
15271,10,BEDOK,3 ROOM,70,BEDOK SOUTH ROAD,13 TO 15,67.0,12,1978,59 years 03 months,333800.0,2017,711,13,15,1.31996943548307,103.94281863033
15272,10,BEDOK,3 ROOM,37,CHAI CHEE AVENUE,10 TO 12,66.0,5,1983,64 years 07 months,335000.0,2017,775,10,12,1.32544200357037,103.926207634232
15273,10,BEDOK,3 ROOM,545,BEDOK NORTH STREET 3,10 TO 12,82.0,12,1980,61 years 07 months,335888.0,2017,739,10,12,1.3300514240201,103.924118031423
15274,10,BEDOK,3 ROOM,412,BEDOK NORTH AVENUE 2,04 TO 06,67.0,12,1979,60 years 07 months,338000.0,2017,727,4,6,1.32929126082802,103.931090689284
15275,10,BEDOK,3 ROOM,205,BEDOK NORTH STREET 1,04 TO 06,68.0,12,1979,60 years 09 months,340000.0,2017,729,4,6,1.32592675434667,103.930808082635
15276,10,BEDOK,3 ROOM,205,BEDOK NORTH STREET 1,04 TO 06,68.0,12,1979,60 years 09 months,363000.0,2017,729,4,6,1.32592675434667,103.930808082635
15277,10,BEDOK,3 ROOM,41,CHAI CHEE STREET,10 TO 12,82.0,12,1985,66 years 08 months,368000.0,2017,800,10,12,1.32736155573914,103.926119427367
15278,10,BEDOK,3 ROOM,44,CHAI CHEE STREET,10 TO 12,82.0,12,1980,61 years 07 months,370000.0,2017,739,10,12,1.32901430131171,103.925667777871
15279,10,BEDOK,3 ROOM,70,BEDOK SOUTH ROAD,04 TO 06,82.0,12,1978,59 years 03 months,378888.0,2017,711,4,6,1.31996943548307,103.94281863033
15280,10,BEDOK,3 ROOM,409,BEDOK NORTH AVENUE 2,04 TO 06,82.0,12,1980,61 years 06 months,388888.0,2017,738,4,6,1.3281029219141,103.932938109001
15281,10,BEDOK,3 ROOM,416,BEDOK NORTH AVENUE 2,01 TO 03,82.0,12,1978,60 years 02 months,399000.0,2017,722,1,3,1.32839984517259,103.930682461317
15282,10,BEDOK,3 ROOM,219A,BEDOK CENTRAL,13 TO 15,69.0,8,2010,91 years 07 months,510000.0,2017,1099,13,15,1.32531112114443,103.933278106545
15283,10,BEDOK,4 ROOM,119,BEDOK RESERVOIR ROAD,01 TO 03,93.0,12,1985,67 years 02 months,340000.0,2017,806,1,3,1.33106966840838,103.909465489436
15284,10,BEDOK,4 ROOM,133,BEDOK RESERVOIR ROAD,01 TO 03,103.0,8,1987,68 years 03 months,360000.0,2017,819,1,3,1.33235744118922,103.911767964622
